Time,Period,POB,KWH,SWH,HWH,MWH,FWH,BES,HAS,HOS,RIS,SBA,SBB,SHO,DEO,PEL,PES,REO,DEL,FLA,LRD,SSK,MES,GRH,MAC,HAD,SAI,RED,BWH,SSH,NCO,PCO,CAP,PWN,CEP,KCR,SCR,ZG,ZL,ZM,ZS,DF,PS,PL,BC,BD,BFF,SPO,COR,PB,BB,DR,DL,DC,DIN,RelPOB,RelKWH,RelSWH,RelHWH,RelMWH,RelFWH,RelBES,RelHAS,RelHOS,RelRIS,RelSBA,RelSBB,RelSHO,RelDEO,RelPEL,RelPES,RelREO,RelDEL,RelFLA,RelLRD,RelSSK,RelMES,RelGRH,RelMAC,RelHAD,RelSAI,RelRED,RelBWH,RelSSH,RelNCO,RelPCO,RelCAP,RelPWN,RelCEP,RelKCR,RelSCR,RelZG,RelZL,RelZM,RelZS,RelDF,RelPS,RelPL,RelBC,RelBD,RelBFF,RelSPO,RelCOR,RelPB,RelBB,RelDR,RelDL,RelDC,RelDIN,PelDemRatio,PiscivPlankRatio,DivCount,InfEpiRatio,BSSslope,HabitCover
1997,4,169.202362,56139.84581,64704.5916,20003.76882,921948.3729,899551.433,6162.383903,166290.4179,116580.3823,5389.267161,27423.16085,5004.050289,595869.8196,1470071.686,1846418.824,812830.2318,601742.2393,76547.18646,86450.04175,2280752.925,442975.5822,27347466.57,595472.6605,3771937.327,800376.852,1176123.246,841410.5406,4611391.73,12360606.22,3613807.688,3690330.327,5085210.595,102657343.9,41148433.45,4199.183802,3619.804521,6425624.889,1472308276,458332629.6,315433027.1,422667848,855024598.7,11889658308,35001939.62,5694881476,10733237.52,10099378.6,11039546.04,3548659071,11278262952,5667901181,23985175532,0,87527485956,0.332752,1.602219,0.3701,0.154064,1.934195,1.319764,1.672868,1.174479,5.92272,1.078483,4.419447,0.932454,3.310838,1.304172,285.839515,6.504056,1.277458,1.01456,1.18214,14.449244,4.763035,7.797703,6.380609,9.313764,4.30819,3.31329,2.600146,3.936439,24.536218,3.53302,16.188773,0.878151,357.7879,27.766826,0.603621,3.601812,1.014887,76.998262,13.716692,5.130807,230.898599,18.698992,260.021315,9.629369,1566.716444,1.392655,1.047504,1.096315,776.075287,2452.983179,8.75037,19.816346,1,1.137685,3.58625E+19,2.44134E+27,31.28,1.86675E+11,-1562419.413,0.310231
1997,5,171.954302,57319.70806,66521.84714,20024.07664,889614.6735,881327.3751,5998.497552,163281.1684,118473.7539,5396.113914,27320.33225,5060.53805,590196.3284,1592359.64,1998026.609,878225.6854,608007.7559,76652.72412,89699.15531,2500712.775,466322.8958,30637720.81,527821.7932,3771937.327,810262.7301,1228977.804,848631.0217,4955812.39,12347461.75,3573772.135,3697315.977,5188526.21,126803208.7,51865178.5,4195.322395,3645.618989,6415780.961,1439712635,749223990.1,65950222.09,3598294.32,322367189.1,9417557677,35497560.41,5784456114,10956883.74,10120261.76,11245031.88,3505765738,11286227700,5743222371,24049634857,0,90751219193,0.338164,1.635892,0.380494,0.15422,1.866361,1.293027,1.628379,1.153225,6.018911,1.079853,4.402875,0.94298,3.279315,1.412659,309.30954,7.027333,1.29076,1.015959,1.226569,15.842755,5.014073,8.735867,5.655717,9.313764,4.361402,3.462188,2.622459,4.230448,24.510125,3.49388,16.219418,0.895993,441.942602,34.99845,0.603066,3.627498,1.013332,75.293587,22.422306,1.072741,1.965707,7.050021,205.95762,9.765719,1591.359285,1.421673,1.04967,1.116721,766.694714,2454.715484,8.866654,19.869602,1,1.179587,2.775151,2.46004E+27,28.12,1.91787E+11,-1757868.872,0.313658
1998,1,180.341137,57896.22788,66544.78296,18826.0415,890868.8324,881920.0449,5882.36408,165800.3143,115730.1694,5408.891243,27837.91296,5107.957719,603557.8849,1706874.611,2135636.778,932742.1519,608829.5533,81969.89251,93039.46206,2718061.054,489595.6944,32866885.16,549072.8554,3771937.327,805307.7753,1120149.539,735700.268,3771742.885,10862937,3463612.45,3838289.04,2153994.411,116440856.2,33912100.39,4192.928008,2921.217684,6406585.049,1402939162,595012814.3,30232230.42,191664.3464,328863898.7,9867990455,36000636.3,5878869026,11108186.55,10131050.52,11382387.18,3324822566,11283011179,5756284818,24001431527,0,91311122551,0.354657,1.652346,0.380625,0.144993,1.868992,1.293897,1.596853,1.171017,5.879526,1.08241,4.486287,0.951816,3.353555,1.514251,330.612629,7.46356,1.292504,1.086433,1.272246,17.21972,5.264311,9.371479,5.883426,9.313764,4.334731,3.155605,2.273478,3.219686,21.563294,3.386183,16.83784,0.371967,405.827073,22.883772,0.602722,2.906697,1.01188,73.37042,17.80717,0.491755,0.104704,7.192101,215.808376,9.90412,1617.333181,1.441305,1.050789,1.130362,727.123281,2454.015902,8.886821,19.829777,1,1.186865,2.210126,1.3766E+27,28.06,1.96767E+11,-1889522.488,0.316948
1998,2,175.074169,52933.25082,65502.87175,18839.02906,888992.9376,874211.2739,6867.241314,163125.4407,113176.8984,5324.623491,28311.90048,5145.450469,576560.2685,1388354.341,1647556.363,675775.6504,585867.4659,87163.308,79276.00727,1815617.988,434833.1379,30503100.56,570678.7772,4541779.95,691885.8892,1176214.724,762153.1683,3888676.214,11401665.83,3418446.023,3980204.455,4253808.256,116023582.4,35930093.42,4189.687174,2975.438927,6397864.068,1366228986,532798401.5,318950819.3,2988077.31,358445835.7,11312410876,36506044.61,5976606821,11149837.82,10133180.82,11400770.29,5184191936,11309143675,5935924944,28331522973,0,96545940310,0.344299,1.510704,0.374666,0.145093,1.865057,1.282587,1.864212,1.152125,5.74981,1.065547,4.562674,0.958802,3.203548,1.231676,255.054111,5.407381,1.243757,1.155266,1.084041,11.502477,4.675484,8.697483,6.114938,11.214679,3.724215,3.313547,2.355223,3.319505,22.632689,3.342026,17.460396,0.734579,404.372763,24.245507,0.602256,2.960649,1.010502,71.450564,15.945257,5.188027,1.632352,7.839044,247.397181,10.043163,1644.221785,1.446709,1.05101,1.132187,1133.758742,2459.699629,9.164157,23.407261,1,1.254907,7.98966E+19,1.4676E+27,31.68,2.01916E+11,-1750336.522,0.317844
1998,3,172.319355,53252.8208,64473.84719,18862.0685,919684.1582,889473.0818,6369.988236,164275.0701,114955.741,5371.931791,28024.58922,4926.291937,586580.9684,1503610.79,1697505.046,748335.1788,593495.9481,70504.18504,83358.56533,2058003.008,458194.1184,24793266.49,592469.494,4496372.057,693532.1319,1232735.025,837986.4728,4294719.691,11595474.77,3572149.858,4119786.645,4595152.291,119847135.1,38751044.65,4186.213226,3498.365447,6392267.52,1350599042,783172007.3,82976549.22,786526451.7,712894056.6,11458176909,37022755.91,6077296475,11175520.78,10134357.49,11409512.63,4956520958,11413635882,5850370581,26605550837,0,96935275420,0.338882,1.519824,0.36878,0.145271,1.929445,1.304978,1.729225,1.160245,5.840182,1.075014,4.516371,0.917964,3.259226,1.333926,262.786543,5.987983,1.259952,0.934466,1.139866,13.038058,4.92667,7.069413,6.34843,11.102556,3.733077,3.472772,2.589565,3.666117,23.017406,3.492294,18.072716,0.793524,417.698852,26.149076,0.601757,3.480976,1.009619,70.633155,23.438281,1.34969,429.670381,15.590663,250.585017,10.185315,1671.922473,1.450042,1.051132,1.133055,1083.968155,2482.426323,9.032075,21.981278,1,1.259967,7.88427E+19,1.46113E+27,32.36,2.07725E+11,-1412124.573,0.318376
1998,4,169.693922,53644.03895,63695.72193,18887.02803,924261.7943,898922.3954,6165.715583,165455.3088,117096.1649,5402.617317,27425.26761,5006.699297,596218.5676,1468968.323,1850991.383,817604.8939,601520.2542,76858.2215,86776.12597,2293716.705,450257.7994,27736151.47,595754.1783,3889744.67,692626.9432,1291505.773,877879.2115,4689047.814,12052846.34,3554589.268,3818764.729,4731146.19,159671623.8,45499501.04,4182.702772,3483.539198,6381820.737,1465762406,1055866860,177804560.2,963332802.9,934909526.3,7805099975,37550555.75,6181340835,11187932.04,10135052.5,11431671.18,4597963063,11567431021,5955135613,26754757527,0,99348363897,0.333719,1.53099,0.364329,0.145463,1.939049,1.318842,1.673773,1.168581,5.948924,1.081155,4.419786,0.932947,3.312776,1.303193,286.547382,6.542262,1.276987,1.018682,1.186599,14.531373,4.841336,7.90853,6.383626,9.604657,3.728204,3.638337,2.712843,4.002729,23.925304,3.475126,16.75219,0.817009,556.497691,30.702912,0.601252,3.466224,1.007969,76.655928,31.599321,2.892154,526.257664,20.446038,170.693918,10.330518,1700.546073,1.451652,1.051204,1.135256,1005.553206,2515.876234,9.193816,22.104551,1,1.291333,3.53031E+19,1.72338E+27,31.22,2.13453E+11,-1585418.264,0.318017
1998,5,172.407762,54997.03589,65775.98727,18905.98336,889724.5701,879322.8682,5998.967044,162467.4398,119042.7296,5405.948322,27310.56808,5063.151098,590381.1041,1590381.899,2010975.833,883465.9432,606945.5307,77436.03302,89995.18287,2514065.127,473953.5502,30719275.5,529738.9495,3889744.67,689229.5996,1367174.51,859079.6171,5092412.507,12063148.43,3530968.857,3816230.48,4751092.928,131887567.6,62444950.73,4179.197218,3521.112988,6371141.54,1446366078,888290349.2,90517872.2,8677636.934,358942833.1,7503083665,38083668.9,6283541998,11169965.21,10135583.64,11472698.7,3943682661,11700747427,6030812843,25787224531,0,1.02786E+11,0.339056,1.569604,0.376228,0.145609,1.866592,1.290086,1.628506,1.147478,6.047817,1.081821,4.401301,0.943467,3.280341,1.410905,311.314177,7.069264,1.288505,1.026341,1.230617,15.927346,5.096121,8.759122,5.676259,9.604657,3.709917,3.851506,2.654748,4.347054,23.945754,3.452033,16.741073,0.820453,459.662933,42.137645,0.600748,3.503611,1.006282,75.641546,26.584197,1.472356,4.740494,7.849913,164.088961,10.477182,1728.662592,1.449321,1.051259,1.13933,862.465115,2544.872091,9.31065,21.305184,1,1.336019,2.675997,1.64468E+27,28.12,2.19401E+11,-1762805.159,0.313117
1999,1,180.816217,55819.83447,65805.92136,17651.54628,890982.5944,879920.5715,5883.417013,165063.4381,116242.9061,5417.483378,27825.97826,5109.911686,603690.9035,1702420.498,2150776.936,937164.728,608223.2788,82830.44466,93321.25898,2732017.334,497409.6028,32223424.06,551544.0251,3889744.67,684358.7536,1241177.723,738037.971,3849072.236,10611550.46,3444670.305,3959059.09,2506932.804,123740724,41828100.9,4176.996935,2898.404766,6362156.606,1409112518,698374684.4,46849308.76,8801217.969,402437339.5,9921183060,38626769.9,6391845172,11181847.39,10136050.99,11513093.13,3575859664,11765245011,6057746599,24788776890,0,1.0221E+11,0.355592,1.593086,0.376399,0.135947,1.869231,1.290963,1.597139,1.165813,5.905575,1.08413,4.484364,0.95218,3.354295,1.510299,332.956439,7.498948,1.291217,1.097838,1.276099,17.308138,5.348329,9.188006,5.909905,9.604657,3.683699,3.496557,2.280702,3.285697,21.064283,3.367664,17.367635,0.432915,431.269036,28.225463,0.600432,2.883998,1.004863,73.693272,20.90052,0.762047,4.808004,8.801118,216.971674,10.626594,1758.457833,1.450862,1.051308,1.143342,782.023931,2558.900092,9.352231,20.480275,1,1.328527,2.22515,1.43931E+27,28.08,2.25196E+11,-1851627.928,0.313463
1999,2,175.543017,51249.80155,64891.03078,17663.58469,891095.6166,873474.3231,6874.653704,162395.7782,112912.9851,5333.755323,28302.17811,5148.613234,576820.6146,1382454.618,1655037.431,678496.2728,584133.8193,87932.90657,79459.1376,1823062.207,441499.1152,29498151.34,573306.9851,4669181.49,575832.8074,1301314.787,749453.1629,3936652.255,11088873.87,3426352.721,4103173.731,5671547.104,122515149.8,43818921.64,4174.082544,3030.618448,6355377.385,1372787299,469842610.3,28950654.98,214601251.5,400453758.9,15429379262,39167194.95,6498352954,11191988.63,10136804.71,11544354.8,3655301562,11795086772,6095186623,24562558736,0,1.0129E+11,0.345221,1.462659,0.371166,0.13604,1.869468,1.281506,1.866224,1.146972,5.736403,1.067374,4.561107,0.959392,3.204995,1.226442,256.212237,5.429151,1.240077,1.165467,1.086545,11.549638,4.747159,8.410937,6.143099,11.529262,3.099536,3.66597,2.315978,3.360459,22.011786,3.349756,17.999838,0.979404,426.997587,29.568862,0.600013,3.015554,1.003792,71.793549,14.061155,0.470909,117.234203,8.757738,337.433371,10.775271,1787.759144,1.452178,1.051386,1.146446,799.397505,2565.390572,9.410033,20.293376,1,1.316566,8.07506E+19,1.53269E+27,31.74,2.30628E+11,-1691012.347,0.313921
1999,3,172.806666,51852.55887,63993.43362,17685.11373,921688.8764,888771.5741,6381.236934,163173.8067,114101.7135,5382.00026,28020.36203,4929.979237,587038.2238,1496097.967,1698727.057,749142.1864,590233.666,70844.44372,83564.25945,2064752.915,464998.5623,23677875.9,594769.8048,4482759.831,643897.4412,1358828.509,889387.5794,4296882.733,11348684.65,3605457.454,4244819.9,6657876.406,125812755,46418774.22,4170.95722,3654.519307,6354806.662,1362729447,481520862.4,85506505.48,1481809390,1189427481,7764211568,39717584.28,6609813620,11201053.67,10137504.69,11564860.3,6203002509,11849647394,6281890552,29650932328,0,1.11286E+11,0.33984,1.479861,0.366032,0.136206,1.933651,1.303949,1.732279,1.152467,5.796795,1.077029,4.51569,0.918651,3.261767,1.327261,262.975719,5.994441,1.253026,0.938975,1.142679,13.08082,4.999834,6.751376,6.373078,11.068945,3.465908,3.827994,2.748406,3.667963,22.527519,3.524857,18.621213,1.149731,438.49061,31.323234,0.599564,3.636354,1.003702,71.267547,14.410654,1.390842,809.495478,26.012228,169.799707,10.926688,1818.423041,1.453354,1.051459,1.148483,1356.567891,2577.257318,9.698275,24.497346,1,1.446499,7.99419E+19,1.53705E+27,32.42,2.36361E+11,-1346273.943,0.314351
1999,4,170.211408,52555.81003,63375.92271,17708.28613,930403.4703,899296.5071,6181.128225,163564.4249,116078.0601,5414.279496,27440.44631,5011.653054,596829.7832,1463219.273,1851033.173,816709.2678,598780.0783,77134.40068,87020.82368,2301523.152,456847.683,26200145.16,598411.5697,3903416.897,760212.6631,1421271.89,868985.4638,4645044.502,11774989.35,3572842.782,3796884.166,6744346.849,156683164.2,52005940.86,4167.656744,3716.997014,6356006.14,1492027062,639206181.7,188949050.1,723738899.3,907823827.7,7539231919,40280005.64,6727103757,11232480.1,10138472.09,11584144.52,5955563135,12050125933,6303169224,29090126395,0,1.12258E+11,0.334736,1.499932,0.3625,0.136384,1.951934,1.31939,1.677957,1.155226,5.8972,1.083489,4.422232,0.933871,3.316172,1.298093,286.553851,6.535095,1.27117,1.022343,1.189945,14.58083,4.912192,7.470562,6.4121,9.638416,4.091998,4.003905,2.685359,3.965166,23.373749,3.492971,16.656204,1.164663,546.082122,35.093436,0.599089,3.698521,1.003891,78.029508,19.129762,3.073429,395.370262,19.853686,164.879507,11.081415,1850.690681,1.457432,1.051559,1.150398,1302.454047,2620.860707,9.731126,24.034013,1,1.459138,3.59085E+19,1.79616E+27,31.26,2.42334E+11,-1494656.077,0.315017
1999,5,172.934605,54026.20286,65435.08383,17725.8658,897615.8847,879290.666,6015.448293,160685.1196,117701.0491,5419.336237,27347.25972,5069.507561,591085.2337,1585072.511,2009567.035,882020.9356,603929.4346,77558.43721,90286.77905,2522389.636,480686.967,29140131.85,532304.4966,3903416.897,868855.0619,1504183.865,840665.9469,5003233.767,11971766.98,3521567.226,3801919.854,6746548.819,121488887.2,63825760.6,4164.337192,3779.871025,6362570.314,1482122340,607352556.8,85084800.98,151571834.9,434232158.7,7224004415,40849657.85,6842114091,11259291.58,10141036.64,11603364.96,5571739376,12261731928,6404215483,28290728888,0,1.14528E+11,0.340092,1.541897,0.374278,0.13652,1.883147,1.290039,1.63298,1.13489,5.979654,1.084501,4.407215,0.944651,3.284254,1.406194,311.096085,7.057702,1.282102,1.027963,1.234605,15.980084,5.168521,8.308853,5.70375,9.638416,4.676788,4.237479,2.597845,4.270928,23.764359,3.442842,16.678295,1.165043,423.420791,43.069411,0.598612,3.761082,1.004928,77.511514,18.176467,1.383982,82.801955,9.496456,157.985627,11.238132,1882.331125,1.460911,1.051825,1.152306,1218.513571,2666.884279,9.887126,23.373558,1,1.488634,2.506814,1.73528E+27,28.14,2.48241E+11,-1669518.624,0.315326
2000,1,181.362986,54665.81732,65459.92476,16365.006,898881.0628,879886.826,5898.253739,163851.5263,114858.5542,5430.227338,27864.12714,5117.159252,604613.9102,1699731.245,2147009.714,935225.4979,603888.2203,82897.56839,93608.95632,2741251.746,504509.5048,30832262.53,553611.8564,3903416.897,975697.2254,1356123.053,732478.6514,3788548.581,10707942.48,3426200.894,3949792.683,3064764.79,112541743.9,34764517.65,4162.304884,3068.996806,6374366.176,1444373946,588385352.9,31938442.49,494787.6618,436588008,7063879007,41431456.95,6963987091,11299152.36,10146433.19,11636105.53,5085455556,12420614521,6441728094,26951540608,0,1.16375E+11,0.356667,1.560151,0.37442,0.126039,1.885802,1.290914,1.601166,1.157253,5.835245,1.08668,4.490512,0.953531,3.359423,1.507914,332.373245,7.483431,1.282014,1.098728,1.280033,17.36664,5.42467,8.791338,5.932062,9.638416,5.251887,3.820372,2.263522,3.234032,21.255625,3.349607,17.326985,0.529246,392.237639,23.458981,0.59832,3.053742,1.006791,75.537362,17.608828,0.519508,0.270297,9.547977,154.483759,11.398191,1915.859555,1.466083,1.052385,1.155558,1112.165554,2701.440693,9.94504,22.267132,1,1.512639,2.040696,1.49214E+27,28.04,2.54797E+11,-1769446.59,0.320317
2000,2,176.065314,50164.59383,64461.08895,16376.08657,898968.1883,873552.2644,6889.711748,161238.4266,111452.7185,5344.729405,28339.45431,5155.697893,577753.6571,1383791.621,1659252.976,677586.0334,580166.5356,88214.61449,79657.78888,1830561.252,448004.2335,28428677.14,575704.1714,4670004.327,993647.6584,1423382.5,748340.204,3885747.275,11222789.18,3392522.374,4098994.58,5443362.008,111786039.8,37175458.62,4159.493761,3164.833446,6389332.167,1406920382,574744687.8,36533841.67,14071010.08,537749806,9055606808,42015070.88,7088415211,11332648.51,10149549.61,11650671.31,4178714733,12496344347,6480878145,26531153413,0,1.15913E+11,0.346249,1.431687,0.368707,0.126124,1.885984,1.28162,1.870312,1.138798,5.662216,1.069571,4.567114,0.960712,3.210179,1.227628,256.864835,5.421867,1.231655,1.1692,1.089261,11.597147,4.817105,8.105993,6.168786,11.531294,5.348509,4.009851,2.312538,3.317004,22.277613,3.316682,17.981505,0.939999,389.603811,25.085876,0.597916,3.149102,1.009155,73.578629,17.200599,0.594256,7.686831,11.760339,198.041923,11.558748,1950.090923,1.470429,1.052708,1.157004,913.865539,2717.911669,10.005481,21.919812,1,1.506638,8.01576E+19,1.60824E+27,31.66,2.61462E+11,-1627828.197,0.322907
2000,3,173.310012,50532.64229,63471.84096,16395.59923,929394.7848,888666.811,6393.639208,162227.4494,112748.8459,5391.801194,28056.85374,4935.167401,588066.0616,1499706.647,1707434.554,748041.7825,586259.3245,71234.95709,83713.54359,2074250.676,472025.5644,22999133.99,597370.1293,4711833.197,1108722.23,1487640.285,834141.8844,4240246.884,11483131.35,3545167.655,4245691.788,6143563.567,114499398.8,40731203.12,4156.45932,3751.45639,6387783.153,1390635404,523698604.3,173962999.3,1266468768,912434527.1,9633759493,42609032.17,7215289182,11357502.89,10151147.71,11651829.73,4608280177,12552560047,6557548657,27323293658,0,1.12556E+11,0.34083,1.442191,0.363049,0.126274,1.949818,1.303795,1.735646,1.145783,5.728064,1.07899,4.521571,0.919618,3.267478,1.330462,264.323705,5.985636,1.244589,0.944151,1.144721,13.140991,5.075391,6.557844,6.400941,11.634579,5.967921,4.190873,2.577685,3.619617,22.794401,3.465915,18.625038,1.060915,399.060582,27.48528,0.59748,3.732809,1.00891,72.726963,15.672923,2.829668,691.857365,19.95452,210.685854,11.722153,1984.995167,1.473654,1.052874,1.157119,1007.80951,2730.138389,10.123849,22.574271,1,1.463,7.93027E+19,1.6287E+27,32.34,2.68534E+11,-1306183.227,0.32363
2000,4,170.691172,50839.56797,62720.68059,16416.69968,937266.1029,898804.3396,6190.589438,163112.4732,115304.9585,5422.100669,27461.0732,5015.322813,598061.1962,1467390.066,1857957.102,815385.3062,592603.8468,77387.47826,87123.99746,2311805.52,463926.5378,26819442.19,599437.6997,4153154.525,1223650.359,1554259.532,869330.3429,4583274.066,11923105.73,3542053.16,3810728.188,6549862.482,132022611.8,48394280.33,4153.411818,3770.091656,6377765.307,1486084981,780604801.6,245734836.5,541423747.4,834490435.5,6738323509,43217169.48,7345141311,11374894.3,10153749.16,11651039.48,4674575445,12569927020,6601941951,27504878000,0,1.15215E+11,0.33568,1.450951,0.358752,0.126437,1.966331,1.318668,1.680525,1.152034,5.857924,1.085054,4.425556,0.934554,3.323014,1.301793,287.625727,6.524501,1.258058,1.025697,1.191356,14.645971,4.988307,7.647145,6.423095,10.255075,6.586545,4.378548,2.686425,3.912437,23.667765,3.46287,16.716936,1.131078,460.133598,32.656299,0.597042,3.751352,1.007328,77.718751,23.361451,3.997102,295.773585,18.249919,147.364011,11.889457,2020.718732,1.475911,1.053144,1.157041,1022.307978,2733.915645,10.192385,22.724294,1,1.497562,3.55228E+19,1.93475E+27,31.18,2.75576E+11,-1531270.331,0.324111
2000,5,173.372733,51891.17071,64596.67454,16432.83484,906887.2962,880115.7288,6023.621174,160313.0461,117612.2085,5424.488579,27383.92526,5072.855971,592806.1953,1589598.261,2011436.097,878947.4711,594465.5869,77468.56827,90275.68175,2533472.347,488054.0683,28715127.2,531576.6552,4153154.525,1329892.929,1639175.098,854498.7913,4929431.998,11950373.89,3537767.075,3808162.858,6784790.883,83966402.98,62225600.92,4150.39581,3786.5273,6367883.905,1452556976,757863179.9,71133322.14,27038302.33,612934491.3,6586229255,43830919.8,7474980505,11379523.42,10160258.55,11655890.8,4485489004,12537795873,6640446817,26835005016,0,1.17029E+11,0.340953,1.480963,0.369482,0.126561,1.902598,1.29125,1.635199,1.132262,5.975141,1.085532,4.413123,0.945275,3.293816,1.410209,311.38543,7.033109,1.26201,1.026772,1.234453,16.050296,5.247735,8.18767,5.695951,10.255075,7.158417,4.617766,2.640592,4.207929,23.721893,3.458679,16.705682,1.171647,292.645044,41.989628,0.596608,3.767706,1.005767,75.965315,22.680854,1.157049,14.770715,13.404593,144.03778,12.058306,2056.438738,1.476511,1.053819,1.157523,980.95565,2726.927232,10.251831,22.170851,1,1.521143,2.320433,1.85069E+27,28.06,2.82466E+11,-1644362.591,0.324422
